2025-09-25 16:09:06 | INFO | Logging to file: logs/project_log.log
2025-09-25 18:22:44 | INFO | {'message': 'I just tried an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 18:22:44', 'category': 'other', 'sentiment': 0.54, 'keyword_mentioned': 'other', 'message_length': 34}
2025-09-25 18:22:49 | INFO | {'message': 'I just saw travel! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 18:22:49', 'category': 'travel', 'sentiment': 0.35, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-25 18:22:54 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-25 18:22:54', 'category': 'entertainment', 'sentiment': 0.61, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 18:22:59 | INFO | {'message': 'I just shared an app! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-25 18:22:59', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-25 18:23:04 | INFO | {'message': 'I just saw an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:23:04', 'category': 'other', 'sentiment': 0.87, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-25 18:23:09 | INFO | {'message': 'I just loved travel! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-25 18:23:09', 'category': 'travel', 'sentiment': 0.59, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-25 18:23:14 | INFO | {'message': 'I just tried a trick! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-25 18:23:14', 'category': 'other', 'sentiment': 0.76, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:23:18 | INFO | Logging to file: logs/project_log.log
2025-09-25 18:23:18 | INFO | Log sanitization enabled, personal info removed
2025-09-25 18:23:19 | INFO | {'message': 'I just saw recipe! It was funny.', 'author': 'Alice', 'timestamp': '2025-09-25 18:23:19', 'category': 'food', 'sentiment': 0.25, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-25 18:23:24 | INFO | {'message': 'I just saw game! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-25 18:23:24', 'category': 'gaming', 'sentiment': 0.38, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 18:23:29 | INFO | {'message': 'I just shared Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-25 18:23:29', 'category': 'tech', 'sentiment': 0.53, 'keyword_mentioned': 'Python', 'message_length': 36}
2025-09-25 18:23:34 | INFO | {'message': 'I just tried travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:23:34', 'category': 'travel', 'sentiment': 0.34, 'keyword_mentioned': 'travel', 'message_length': 35}
2025-09-25 18:23:39 | INFO | {'message': 'I just found a trick! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-25 18:23:39', 'category': 'other', 'sentiment': 0.1, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-25 18:23:44 | INFO | {'message': 'I just found JavaScript! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-25 18:23:44', 'category': 'tech', 'sentiment': 0.12, 'keyword_mentioned': 'JavaScript', 'message_length': 41}
2025-09-25 18:23:49 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-25 18:23:49', 'category': 'tech', 'sentiment': 0.13, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-25 18:23:54 | INFO | {'message': 'I just loved a movie! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-25 18:23:54', 'category': 'entertainment', 'sentiment': 0.32, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 18:23:59 | INFO | {'message': 'I just loved Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-25 18:23:59', 'category': 'tech', 'sentiment': 0.13, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-25 18:24:04 | INFO | {'message': 'I just found a movie! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 18:24:04', 'category': 'entertainment', 'sentiment': 0.0, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-25 18:24:09 | INFO | {'message': 'I just found game! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-25 18:24:09', 'category': 'gaming', 'sentiment': 0.93, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-25 18:24:14 | INFO | {'message': 'I just saw JavaScript! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-25 18:24:14', 'category': 'tech', 'sentiment': 0.41, 'keyword_mentioned': 'JavaScript', 'message_length': 38}
2025-09-25 18:24:19 | INFO | {'message': 'I just loved a story! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-25 18:24:19', 'category': 'other', 'sentiment': 0.75, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-25 18:24:24 | INFO | {'message': 'I just shared a trick! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:24:24', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 18:24:28 | INFO | Logging to file: logs/project_log.log
2025-09-25 18:24:28 | INFO | Log sanitization enabled, personal info removed
2025-09-25 18:24:29 | INFO | {'message': 'I just loved a trick! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:24:29', 'category': 'other', 'sentiment': 0.17, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 18:24:34 | INFO | {'message': 'I just tried Python! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:24:34', 'category': 'tech', 'sentiment': 0.39, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-25 18:24:39 | INFO | {'message': 'I just shared a trick! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-25 18:24:39', 'category': 'other', 'sentiment': 0.32, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-25 18:24:44 | INFO | {'message': 'I just saw recipe! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-25 18:24:44', 'category': 'food', 'sentiment': 0.9, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-25 18:24:49 | INFO | {'message': 'I just found an app! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-25 18:24:49', 'category': 'other', 'sentiment': 0.24, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 18:24:54 | INFO | {'message': 'I just shared travel! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:24:54', 'category': 'travel', 'sentiment': 0.04, 'keyword_mentioned': 'travel', 'message_length': 36}
2025-09-25 18:24:59 | INFO | {'message': 'I just tried Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:24:59', 'category': 'tech', 'sentiment': 0.88, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-25 18:25:04 | INFO | {'message': 'I just tried a story! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 18:25:04', 'category': 'other', 'sentiment': 0.19, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:25:09 | INFO | {'message': 'I just loved a story! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:25:09', 'category': 'other', 'sentiment': 0.46, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:25:14 | INFO | {'message': 'I just loved Python! It was exciting.', 'author': 'Bob', 'timestamp': '2025-09-25 18:25:14', 'category': 'tech', 'sentiment': 0.36, 'keyword_mentioned': 'Python', 'message_length': 37}
2025-09-25 18:25:19 | INFO | {'message': 'I just shared JavaScript! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-25 18:25:19', 'category': 'tech', 'sentiment': 0.67, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-25 18:25:24 | INFO | {'message': 'I just found game! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-25 18:25:24', 'category': 'gaming', 'sentiment': 0.97, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-25 18:25:29 | INFO | {'message': 'I just shared an app! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 18:25:29', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:25:34 | INFO | {'message': 'I just loved a trick! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-25 18:25:34', 'category': 'other', 'sentiment': 0.36, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:25:39 | INFO | {'message': 'I just found game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:25:39', 'category': 'gaming', 'sentiment': 0.7, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 18:25:44 | INFO | {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:25:44', 'category': 'humor', 'sentiment': 0.07, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-25 18:25:49 | INFO | {'message': 'I just saw a meme! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:25:49', 'category': 'humor', 'sentiment': 0.73, 'keyword_mentioned': 'meme', 'message_length': 32}
2025-09-25 18:25:54 | INFO | {'message': 'I just shared a meme! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-25 18:25:54', 'category': 'humor', 'sentiment': 0.04, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-25 18:25:59 | INFO | {'message': 'I just found a story! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:25:59', 'category': 'other', 'sentiment': 0.08, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:26:04 | INFO | {'message': 'I just saw a trick! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:26:04', 'category': 'other', 'sentiment': 0.62, 'keyword_mentioned': 'other', 'message_length': 33}
2025-09-25 18:26:09 | INFO | {'message': 'I just loved travel! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:26:09', 'category': 'travel', 'sentiment': 0.5, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-25 18:26:14 | INFO | {'message': 'I just tried game! It was exciting.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:26:14', 'category': 'gaming', 'sentiment': 0.66, 'keyword_mentioned': 'game', 'message_length': 35}
2025-09-25 18:26:19 | INFO | {'message': 'I just found a movie! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:26:19', 'category': 'entertainment', 'sentiment': 0.13, 'keyword_mentioned': 'movie', 'message_length': 37}
2025-09-25 18:26:24 | INFO | {'message': 'I just loved a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:26:24', 'category': 'other', 'sentiment': 0.61, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:26:26 | INFO | Logging to file: logs/project_log.log
2025-09-25 18:26:26 | INFO | Log sanitization enabled, personal info removed
2025-09-25 18:26:26 | INFO | Starting Consumer to run continuously.
2025-09-25 18:26:26 | INFO | Things can fail or get interrupted, so use a try block.
2025-09-25 18:26:26 | INFO | Moved .env variables into a utils config module.
2025-09-25 18:26:26 | INFO | STEP 1. Read environment variables using new config functions.
2025-09-25 18:26:26 | INFO | BUZZ_TOPIC: buzzline
2025-09-25 18:26:26 | INFO | KAFKA_BROKER_ADDRESS: 127.0.0.1:9092
2025-09-25 18:26:26 | INFO | BUZZ_CONSUMER_GROUP_ID: buzz_group
2025-09-25 18:26:26 | INFO | MESSAGE_INTERVAL_SECONDS: 5
2025-09-25 18:26:26 | INFO | BASE_DATA_DIR: C:/Users/USER/Documents/datastream-01/buzzline-05-hanson/data
2025-09-25 18:26:26 | INFO | SQLITE_PATH: C:/Users/USER/Documents/datastream-01/buzzline-05-hanson/data/buzz.sqlite
2025-09-25 18:26:26 | INFO | SUCCESS: Read environment variables.
2025-09-25 18:26:26 | INFO | STEP 2. Delete any prior database file for a fresh start.
2025-09-25 18:26:26 | INFO | SUCCESS: Deleted database file.
2025-09-25 18:26:26 | INFO | STEP 3. Initialize a new database with an empty table.
2025-09-25 18:26:26 | INFO | Calling SQLite init_db() with {db_path=}.
2025-09-25 18:26:26 | INFO | SUCCESS: Got a cursor to execute SQL.
2025-09-25 18:26:26 | INFO | SUCCESS: Database initialized and table ready at C:/Users/USER/Documents/datastream-01/buzzline-05-hanson/data/buzz.sqlite.
2025-09-25 18:26:26 | INFO | STEP 4. Begin consuming and storing messages.
2025-09-25 18:26:26 | INFO | Called consume_messages_from_kafka() with:
2025-09-25 18:26:26 | INFO |    topic='buzzline'
2025-09-25 18:26:26 | INFO |    kafka_url='127.0.0.1:9092'
2025-09-25 18:26:26 | INFO |    group='buzz_group'
2025-09-25 18:26:26 | INFO |    sql_path=WindowsPath('C:/Users/USER/Documents/datastream-01/buzzline-05-hanson/data/buzz.sqlite')
2025-09-25 18:26:26 | INFO |    interval_secs=5
2025-09-25 18:26:26 | INFO | Step 1. Verify Kafka Services.
2025-09-25 18:26:26 | INFO | Kafka broker address: localhost:9092
2025-09-25 18:26:26 | INFO | Kafka is ready. Brokers: {'throttle_time_ms': 0, 'brokers': [{'node_id': 1, 'host': 'localhost', 'port': 9092, 'rack': None}], 'cluster_id': 'HgK16oaASYSw0OdYOPF66A', 'controller_id': 1}
2025-09-25 18:26:26 | INFO | Step 2. Create a Kafka consumer.
2025-09-25 18:26:26 | INFO | Kafka broker address: localhost:9092
2025-09-25 18:26:26 | INFO | Creating Kafka consumer. Topic='buzzline' and group ID='buzz_group'.
2025-09-25 18:26:27 | INFO | Kafka consumer created successfully.
2025-09-25 18:26:27 | INFO | Step 3. Verify topic exists.
2025-09-25 18:26:27 | ERROR | ERROR: Topic 'buzzline' does not exist. Please run the Kafka producer. : _topic_exists() missing 1 required positional argument: 'topic_name'
2025-09-25 18:26:27 | INFO | Consumer shutting down.
2025-09-25 18:26:29 | INFO | {'message': 'I just found JavaScript! It was amazing.', 'author': 'Bob', 'timestamp': '2025-09-25 18:26:29', 'category': 'tech', 'sentiment': 0.81, 'keyword_mentioned': 'JavaScript', 'message_length': 40}
2025-09-25 18:26:34 | INFO | {'message': 'I just loved a story! It was funny.', 'author': 'Eve', 'timestamp': '2025-09-25 18:26:34', 'category': 'other', 'sentiment': 0.6, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:26:39 | INFO | {'message': 'I just saw a movie! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-25 18:26:39', 'category': 'entertainment', 'sentiment': 0.35, 'keyword_mentioned': 'movie', 'message_length': 34}
2025-09-25 18:26:44 | INFO | {'message': 'I just saw travel! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-25 18:26:44', 'category': 'travel', 'sentiment': 0.28, 'keyword_mentioned': 'travel', 'message_length': 33}
2025-09-25 18:26:49 | INFO | {'message': 'I just tried a story! It was boring.', 'author': 'Alice', 'timestamp': '2025-09-25 18:26:49', 'category': 'other', 'sentiment': 0.97, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 18:26:54 | INFO | {'message': 'I just found a story! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 18:26:54', 'category': 'other', 'sentiment': 0.97, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-25 18:26:59 | INFO | {'message': 'I just tried an app! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:26:59', 'category': 'other', 'sentiment': 0.51, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:27:04 | INFO | {'message': 'I just shared travel! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-25 18:27:04', 'category': 'travel', 'sentiment': 0.82, 'keyword_mentioned': 'travel', 'message_length': 37}
2025-09-25 18:27:09 | INFO | {'message': 'I just found JavaScript! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-25 18:27:09', 'category': 'tech', 'sentiment': 0.32, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-25 18:27:14 | INFO | {'message': 'I just found a story! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:27:14', 'category': 'other', 'sentiment': 0.89, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-25 18:27:19 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 18:27:19', 'category': 'other', 'sentiment': 0.98, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:27:24 | INFO | {'message': 'I just tried a trick! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:27:24', 'category': 'other', 'sentiment': 0.78, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-25 18:27:29 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 18:27:29', 'category': 'tech', 'sentiment': 0.55, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-25 18:27:34 | INFO | {'message': 'I just shared a movie! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 18:27:34', 'category': 'entertainment', 'sentiment': 0.44, 'keyword_mentioned': 'movie', 'message_length': 38}
2025-09-25 18:27:39 | INFO | {'message': 'I just shared JavaScript! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-25 18:27:39', 'category': 'tech', 'sentiment': 0.5, 'keyword_mentioned': 'JavaScript', 'message_length': 39}
2025-09-25 18:27:44 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-25 18:27:44', 'category': 'tech', 'sentiment': 0.45, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-25 18:27:49 | INFO | {'message': 'I just found a trick! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 18:27:49', 'category': 'other', 'sentiment': 0.09, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-25 18:27:54 | INFO | {'message': 'I just loved a movie! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:27:54', 'category': 'entertainment', 'sentiment': 0.85, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 18:27:59 | INFO | {'message': 'I just tried Python! It was funny.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:27:59', 'category': 'tech', 'sentiment': 0.71, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-25 18:28:04 | INFO | {'message': 'I just saw an app! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 18:28:04', 'category': 'other', 'sentiment': 0.9, 'keyword_mentioned': 'other', 'message_length': 35}
2025-09-25 18:28:09 | INFO | {'message': 'I just shared a story! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-25 18:28:09', 'category': 'other', 'sentiment': 0.53, 'keyword_mentioned': 'other', 'message_length': 37}
2025-09-25 18:28:14 | INFO | {'message': 'I just found game! It was boring.', 'author': 'Bob', 'timestamp': '2025-09-25 18:28:14', 'category': 'gaming', 'sentiment': 0.72, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-25 18:28:19 | INFO | {'message': 'I just tried a story! It was exciting.', 'author': 'Alice', 'timestamp': '2025-09-25 18:28:19', 'category': 'other', 'sentiment': 0.04, 'keyword_mentioned': 'other', 'message_length': 38}
2025-09-25 18:28:24 | INFO | {'message': 'I just shared Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-25 18:28:24', 'category': 'tech', 'sentiment': 0.73, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-25 18:28:29 | INFO | {'message': 'I just found Python! It was boring.', 'author': 'Eve', 'timestamp': '2025-09-25 18:28:29', 'category': 'tech', 'sentiment': 0.34, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-25 18:28:34 | INFO | {'message': 'I just tried game! It was amazing.', 'author': 'Alice', 'timestamp': '2025-09-25 18:28:34', 'category': 'gaming', 'sentiment': 0.0, 'keyword_mentioned': 'game', 'message_length': 34}
2025-09-25 18:28:39 | INFO | {'message': 'I just saw travel! It was amazing.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:28:39', 'category': 'travel', 'sentiment': 0.01, 'keyword_mentioned': 'travel', 'message_length': 34}
2025-09-25 18:28:44 | INFO | {'message': 'I just saw game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-25 18:28:44', 'category': 'gaming', 'sentiment': 0.82, 'keyword_mentioned': 'game', 'message_length': 30}
2025-09-25 18:28:49 | INFO | {'message': 'I just shared game! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-25 18:28:49', 'category': 'gaming', 'sentiment': 0.59, 'keyword_mentioned': 'game', 'message_length': 33}
2025-09-25 18:28:54 | INFO | {'message': 'I just saw recipe! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:28:54', 'category': 'food', 'sentiment': 0.38, 'keyword_mentioned': 'recipe', 'message_length': 32}
2025-09-25 18:29:00 | INFO | {'message': 'I just loved game! It was weird.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:29:00', 'category': 'gaming', 'sentiment': 0.16, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 18:29:05 | INFO | {'message': 'I just saw a meme! It was exciting.', 'author': 'Eve', 'timestamp': '2025-09-25 18:29:05', 'category': 'humor', 'sentiment': 0.3, 'keyword_mentioned': 'meme', 'message_length': 35}
2025-09-25 18:29:10 | INFO | {'message': 'I just shared a trick! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:29:10', 'category': 'other', 'sentiment': 0.52, 'keyword_mentioned': 'other', 'message_length': 36}
2025-09-25 18:29:15 | INFO | {'message': 'I just loved Python! It was boring.', 'author': 'Charlie', 'timestamp': '2025-09-25 18:29:15', 'category': 'tech', 'sentiment': 0.86, 'keyword_mentioned': 'Python', 'message_length': 35}
2025-09-25 18:29:20 | INFO | {'message': 'I just found recipe! It was funny.', 'author': 'Bob', 'timestamp': '2025-09-25 18:29:20', 'category': 'food', 'sentiment': 0.97, 'keyword_mentioned': 'recipe', 'message_length': 34}
2025-09-25 18:29:25 | INFO | {'message': 'I just loved Python! It was weird.', 'author': 'Eve', 'timestamp': '2025-09-25 18:29:25', 'category': 'tech', 'sentiment': 0.99, 'keyword_mentioned': 'Python', 'message_length': 34}
2025-09-25 18:29:30 | INFO | {'message': 'I just found a movie! It was weird.', 'author': 'Alice', 'timestamp': '2025-09-25 18:29:30', 'category': 'entertainment', 'sentiment': 0.44, 'keyword_mentioned': 'movie', 'message_length': 35}
2025-09-25 18:29:35 | INFO | {'message': 'I just tried game! It was weird.', 'author': 'Bob', 'timestamp': '2025-09-25 18:29:35', 'category': 'gaming', 'sentiment': 0.62, 'keyword_mentioned': 'game', 'message_length': 32}
2025-09-25 18:29:40 | INFO | {'message': 'I just loved a trick! It was amazing.', 'author': 'Eve', 'timestamp': '2025-09-25 18:29:40', 'category': 'other', 'sentiment': 0.31, 'keyword_mentioned': 'other', 'message_length': 37}
